size, test_eye, visual_angle,transient_counts,cdt,mdt,dtstd,key_press_list
0.5,1.0,0.35,3,0.3475818634033203,0.3475818634033203,0.0,[0.3475818634033203]
0.5,-1.0,0.35,24,10.959593057632446,1.3699491322040558,0.5123464343868788,"[0.7625110149383545, 1.547482967376709, 1.1972441673278809, 1.059175968170166, 1.4116010665893555, 2.2998430728912354, 1.934565782546997, 0.747169017791748]"
1.0,-1.0,0.7,33,13.543315649032593,1.2312105135484175,0.2834535059552463,"[1.5552349090576172, 1.5795447826385498, 1.2514090538024902, 0.9800748825073242, 1.352637767791748, 1.2273640632629395, 1.6271469593048096, 0.6197779178619385, 1.0530922412872314, 1.1886510848999023, 1.108381986618042]"
1.0,1.0,0.7,15,4.5815348625183105,0.9163069725036621,0.5629148673614899,"[0.44379210472106934, 0.45185399055480957, 0.5036370754241943, 1.7704598903656006, 1.4117918014526367]"
4.0,-1.0,2.8,9,2.3452601432800293,0.7817533810933431,0.465327744827487,"[1.1950736045837402, 1.0185678005218506, 0.13161873817443848]"
1.5,-1.0,1.05,33,10.314956903457642,0.9377233548597856,0.33067876072990543,"[0.467073917388916, 0.933650016784668, 1.395716905593872, 1.1850543022155762, 0.9958710670471191, 0.6833109855651855, 0.8501648902893066, 1.1232800483703613, 1.5224788188934326, 0.6028590202331543, 0.5554969310760498]"
2.0,1.0,1.4,33,6.392031908035278,0.5810938098213889,0.16815820084049338,"[0.540067195892334, 0.563593864440918, 0.8275792598724365, 0.5729429721832275, 0.7663249969482422, 0.37072300910949707, 0.5043389797210693, 0.3554220199584961, 0.5395870208740234, 0.45983386039733887, 0.8916187286376953]"
1.5,1.0,1.05,18,3.7901575565338135,0.6316929260889689,0.2550432899120605,"[0.3486649990081787, 0.33171510696411133, 0.4596059322357178, 0.8995420932769775, 0.8672301769256592, 0.883399248123169]"
2.0,-1.0,1.4,30,12.065978527069092,1.2065978527069092,0.3206496672447538,"[1.4835669994354248, 0.9554109573364258, 1.387387990951538, 0.5143070220947266, 1.6072866916656494, 1.1761620044708252, 1.0076940059661865, 1.6188199520111084, 1.1396660804748535, 1.1756768226623535]"
4.0,1.0,2.8,15,5.747648000717163,1.1495296001434325,0.24927100417763198,"[1.4993879795074463, 1.0757791996002197, 0.7646117210388184, 1.3238482475280762, 1.0840208530426025]"
